Author full names	Title	Link	Affiliations	Authors with affiliations
"Ali, Shahzad (57226478345); Abdul Razak, Nor Azam (57957869900); Hasan-Basri, Bakti (55670261000); Ali, Hasnain (58592581400)"	A gendered multigroup analysis of teachers' in-role and extra-role performance: the effect of time pressure during COVID-19	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164490087&doi=10.1108%2fK-11-2022-1572&partnerID=40&md5=254be45927d34e176201e69f9bf07465	"Department of Business and Management Sciences, Superior University, Lahore, Pakistan; School of Economics, Finance and Banking, Universiti Utara Malaysia, Sintok, Malaysia"	"Ali S., Department of Business and Management Sciences, Superior University, Lahore, Pakistan, School of Economics, Finance and Banking, Universiti Utara Malaysia, Sintok, Malaysia; Abdul Razak N.A., School of Economics, Finance and Banking, Universiti Utara Malaysia, Sintok, Malaysia; Hasan-Basri B., School of Economics, Finance and Banking, Universiti Utara Malaysia, Sintok, Malaysia; Ali H., Department of Business and Management Sciences, Superior University, Lahore, Pakistan"
"Khan, Hamayun (57208213683); Din, Irfan Ud (55804793300); Ali, Arshad (57204889396); Husain, Mohammad (24724288300)"	An Optimal DPM Based Energy-Aware Task Scheduling for Performance Enhancement in Embedded MPSoC	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139855122&doi=10.32604%2fcmc.2023.032999&partnerID=40&md5=a10ea377391895504a90b18d72dec2e2	"Department of Electrical Engineering, Faculty of Engineering & Technology Superior University, Lahore, 54000, Pakistan; Department of Computer Science, Faculty of Computer Science &, IT Superior University, Lahore, 54000, Pakistan; Faculty of Computer and Information Systems, Islamic University of Madinah, Al Madinah Al Munawarah, 42351, Saudi Arabia"	"Khan H., Department of Electrical Engineering, Faculty of Engineering & Technology Superior University, Lahore, 54000, Pakistan; Din I.U., Department of Computer Science, Faculty of Computer Science &, IT Superior University, Lahore, 54000, Pakistan; Ali A., Faculty of Computer and Information Systems, Islamic University of Madinah, Al Madinah Al Munawarah, 42351, Saudi Arabia; Husain M., Faculty of Computer and Information Systems, Islamic University of Madinah, Al Madinah Al Munawarah, 42351, Saudi Arabia"
"Akram, Arslan (57462951800); Rashid, Javed (57232162400); Hajjej, Fahima (56180409300); Yaqoob, Sobia (57209177230); Hamid, Muhammad (14037299100); Arshad, Asma (58690334100); Sarwar, Nadeem (57207941052)"	Recognizing Breast Cancer Using Edge-Weighted Texture Features of Histopathology Images	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176417507&doi=10.32604%2fcmc.2023.041558&partnerID=40&md5=4cb1ef39b55b2170b6c1f08c944533b0	"Department of Computer Science and Information Technology, Superior University, Lahore, 54000, Pakistan; MLC Lab, Maharban House, House # 209, Zafar Colony, Okara, 56300, Pakistan; Information Technology Services, University of Okara, Okara, 56300, Pakistan; Department of CS&SE, International Islamic University, Islamabad, 44000, Pakistan; Department of Information Systems, College of Computer and Information Sciences, Princess Nourah bint Abdulrahman University, Riyadh, 11671, Saudi Arabia; Department of Computer Science, University of Okara, Okara, 56300, Pakistan; Department of Statistics and Computer Science, University of Veterinary and Animal Sciences, Punjab, Lahore, 54000, Pakistan; School of Biochemistry and Biotechnology, University of the Punjab, Lahore, 54000, Pakistan; Department of Computer Science, Bahria University, Lahore Campus, Lahore, 54600, Pakistan"	"Akram A., Department of Computer Science and Information Technology, Superior University, Lahore, 54000, Pakistan, MLC Lab, Maharban House, House # 209, Zafar Colony, Okara, 56300, Pakistan; Rashid J., MLC Lab, Maharban House, House # 209, Zafar Colony, Okara, 56300, Pakistan, Information Technology Services, University of Okara, Okara, 56300, Pakistan, Department of CS&SE, International Islamic University, Islamabad, 44000, Pakistan; Hajjej F., Department of Information Systems, College of Computer and Information Sciences, Princess Nourah bint Abdulrahman University, Riyadh, 11671, Saudi Arabia; Yaqoob S., Department of Computer Science and Information Technology, Superior University, Lahore, 54000, Pakistan, Department of Computer Science, University of Okara, Okara, 56300, Pakistan; Hamid M., Department of Statistics and Computer Science, University of Veterinary and Animal Sciences, Punjab, Lahore, 54000, Pakistan; Arshad A., School of Biochemistry and Biotechnology, University of the Punjab, Lahore, 54000, Pakistan; Sarwar N., Department of Computer Science, Bahria University, Lahore Campus, Lahore, 54600, Pakistan"
"Huynh, Kha Tu (57189073967); Le, Thi Phuong Linh (58295876000); Arif, Muhammad (56452459100); Tran, Thien Khai (56574652100)"	A deep learning model of traffic signs in panoramic images detection	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160649763&doi=10.32604%2fiasc.2023.036981&partnerID=40&md5=6be01c2ea0c130d79c1b7dfa544cb7db	"International University, Ho Chi Minh City, Vietnam-Vietnam National University, Ho Chi Minh City, 700000, Viet Nam; Department of Computer Science, The Superior University, Lahore, Pakistan; Ho Chi Minh City University of Foreign Languages and Information Technology, Ho Chi Minh City, 700000, Viet Nam"	"Huynh K.T., International University, Ho Chi Minh City, Vietnam-Vietnam National University, Ho Chi Minh City, 700000, Viet Nam; Le T.P.L., International University, Ho Chi Minh City, Vietnam-Vietnam National University, Ho Chi Minh City, 700000, Viet Nam; Arif M., Department of Computer Science, The Superior University, Lahore, Pakistan; Tran T.K., Ho Chi Minh City University of Foreign Languages and Information Technology, Ho Chi Minh City, 700000, Viet Nam"
"Iqbal, Maria (58663235100); Tariq, Asadullah (57215870294); Adnan, Muhammad (57211201230); Ud Din, Irfan (58681956100); Qayyum, Tariq (57204469795)"	FL-ODP: An Optimized Differential Privacy Enabled Privacy Preserving Federated Learning	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174845260&doi=10.1109%2fACCESS.2023.3325396&partnerID=40&md5=132a4cb15e95582c211dc45589c77571	"Superior University, Department of Computer Science, Lahore, 54000, Pakistan; United Arab Emirates University, Al Ain, College of Information Technology, Abu Dhabi, United Arab Emirates; Higher Colleges of Technology, Faculty of Computer and Information Sciences, Al Ain, United Arab Emirates"	"Iqbal M., Superior University, Department of Computer Science, Lahore, 54000, Pakistan; Tariq A., United Arab Emirates University, Al Ain, College of Information Technology, Abu Dhabi, United Arab Emirates; Adnan M., Higher Colleges of Technology, Faculty of Computer and Information Sciences, Al Ain, United Arab Emirates; Ud Din I., Superior University, Department of Computer Science, Lahore, 54000, Pakistan; Qayyum T., United Arab Emirates University, Al Ain, College of Information Technology, Abu Dhabi, United Arab Emirates"
"Iram, Tahira (57210634910); Bilal, Ahmad Raza (55502740100); Saeed, Tariq (58635616900); Liaquat, Faiza (58634922900)"	Nurturing green creativity in women intrapreneurs through green HRM: testing moderated mediation model - a step toward Saudi Vision 2030	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173499524&doi=10.1108%2fK-05-2023-0879&partnerID=40&md5=73df7a850c2bcf174cc2ed6dff20adce	"Department of Commerce and Finance, Superior University, Lahore, Pakistan; Department of ORIC, University of Sargodha, Sargodha, Pakistan; Department of Business Administration, Taibah University, Medina, Saudi Arabia; Department of Business Administration, Hailey College of Commerce, Lahore, Pakistan"	"Iram T., Department of Commerce and Finance, Superior University, Lahore, Pakistan; Bilal A.R., Department of ORIC, University of Sargodha, Sargodha, Pakistan; Saeed T., Department of Business Administration, Taibah University, Medina, Saudi Arabia; Liaquat F., Department of Business Administration, Hailey College of Commerce, Lahore, Pakistan"
"Noaman, Samar Billi (58070681100); Ibrahim, Amer (55601001400); Ali, Liaqat (57212543201); Iqbal, M.W. (57194948912); Ashraf, Asma (58297892100); Haseeb, Usama (58297230300); Muneer, Salman (57671608600); Almajed, Rasah (57196074055); Hamid, K. (57702518800)"	Playing the video games during COVID-19 pandemic and its effects on player's well-being	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160718193&doi=10.1109%2fICBATS57792.2023.10111229&partnerID=40&md5=4a81b265695ba8ea985a183be8cafa5f	"Canadian University Dubai, Faculty of Management, Dubai, United Arab Emirates; American University in the Emirates, College of Computer and Information Technology, Dubai, United Arab Emirates; University of Science and Technology of Fujairah, College of Engineering and Technology, Fujairah, United Arab Emirates; Superior University, Department of Software Engineering, Lahore, 54000, Pakistan; Superior University, Department of Computer Science, Lahore, 54000, Pakistan; NCBA&E, School of Computer Science, Lahore, Pakistan; Applied Science Private University, Applied Science Research Center, Amman, 11937, Jordan; American University in the Dubai, College of Computer and Information Technology, United Arab Emirates"	"Noaman S.B., Canadian University Dubai, Faculty of Management, Dubai, United Arab Emirates; Ibrahim A., American University in the Emirates, College of Computer and Information Technology, Dubai, United Arab Emirates; Ali L., University of Science and Technology of Fujairah, College of Engineering and Technology, Fujairah, United Arab Emirates; Iqbal M.W., Superior University, Department of Software Engineering, Lahore, 54000, Pakistan; Ashraf A., Superior University, Department of Computer Science, Lahore, 54000, Pakistan; Haseeb U., Superior University, Department of Software Engineering, Lahore, 54000, Pakistan; Muneer S., NCBA&E, School of Computer Science, Lahore, Pakistan, Applied Science Private University, Applied Science Research Center, Amman, 11937, Jordan; Almajed R., American University in the Dubai, College of Computer and Information Technology, United Arab Emirates; Hamid K., Superior University, Department of Computer Science, Lahore, 54000, Pakistan"
"Alam, Muhammad Zubair (58183247700); Rafiq, Muhammad (55960372700); Nasir, Sobia (57210813587); Abdul Rehman, Chaudhary (57815907800)"	Problem-solving style as blessing in extraversion personality and corporate entrepreneurship: evidence from automotive industry of Pakistan using Trait Activation Theory	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134745617&doi=10.1108%2fK-04-2022-0493&partnerID=40&md5=bdf299949fb9c88d30c41404cab521cf	"Faculty of Business and Management Sciences, Superior University, Lahore, Pakistan"	"Alam M.Z., Faculty of Business and Management Sciences, Superior University, Lahore, Pakistan; Rafiq M., Faculty of Business and Management Sciences, Superior University, Lahore, Pakistan; Nasir S., Faculty of Business and Management Sciences, Superior University, Lahore, Pakistan; Abdul Rehman C., Faculty of Business and Management Sciences, Superior University, Lahore, Pakistan"
"Ghadi, Yazeed Yasin (55797735700); AlShloul, Tamara (57469380600); Nezami, Zahid Iqbal (58096686800); Ali, Hamid (57195979366); Asif, Muhammad (56448233700); Aljuaid, Hanan (36611299300); Ahmad, Shahbaz (57210048274)"	An efficient optimizer for the 0/1 knapsack problem using group counseling	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158931869&doi=10.7717%2fPEERJ-CS.1315&partnerID=40&md5=afb9c0f8b76c79dd99be135446b16682	"Department of Computer Science/Software Engineering, Al Ain University, Al Ain, United Arab Emirates; Collage of General Education, Liwa College of Technology, Abu Dhabi, United Arab Emirates; Department of Computer Science, The Superior University, Lahore, Pakistan; Department of Computer Science, National Textile University, Faisalabad, Pakistan; Computer Sciences Department, College of Computer and Information Sciences, Princess Nourah bint Abdulrahman University, Riyadh, Saudi Arabia"	"Ghadi Y.Y., Department of Computer Science/Software Engineering, Al Ain University, Al Ain, United Arab Emirates; AlShloul T., Collage of General Education, Liwa College of Technology, Abu Dhabi, United Arab Emirates; Nezami Z.I., Department of Computer Science, The Superior University, Lahore, Pakistan; Ali H., Department of Computer Science, National Textile University, Faisalabad, Pakistan; Asif M., Department of Computer Science, National Textile University, Faisalabad, Pakistan; Aljuaid H., Computer Sciences Department, College of Computer and Information Sciences, Princess Nourah bint Abdulrahman University, Riyadh, Saudi Arabia; Ahmad S., Department of Computer Science, National Textile University, Faisalabad, Pakistan"
"Salaria, Umair Ahmad (57295753400); Menhas, Muhammad Ilyas (35759095200); Manzoor, Sohaib (57201730094); Butt, Faisal Mehmood (57190379775); Ellahi, Manzoor (57200012603); Ali, Nouman (57206699343); Zhassulan, Orazbekov (58453589200); Mohamed, Heba G. (57215415744)"	Optimal Solution of Environmental Economic Dispatch Problems Using QPGPSO-?	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164039650&doi=10.3390%2fapp13126867&partnerID=40&md5=95800c208a790fc9b27f86143109a24b	"Department of Electrical Engineering, Mirpur University of Science & Technology (MUST), Azad Kashmir, Mirpur, 10250, Pakistan; Department of Electrical Engineering, University of Azad Jammu and Kashmir, Azad Kashmir, Muzaffarabad, 13100, Pakistan; Department of Electrical Engineering, The Superior University, Punjab, Lahore, 54000, Pakistan; Department of Software Engineering, Mirpur University of Science and Technology (MUST), Azad Kashmir, Mirpur, 10250, Pakistan; Department of Special Education, Abai Kazakh National Pedagogical University, Almaty, 050010, Kazakhstan; Department of Electrical Engineering, College of Engineering, Princess Nourah Bint Abdulrahman University, P.O. Box 84428, Riyadh, 11671, Saudi Arabia"	"Salaria U.A., Department of Electrical Engineering, Mirpur University of Science & Technology (MUST), Azad Kashmir, Mirpur, 10250, Pakistan; Menhas M.I., Department of Electrical Engineering, Mirpur University of Science & Technology (MUST), Azad Kashmir, Mirpur, 10250, Pakistan; Manzoor S., Department of Electrical Engineering, Mirpur University of Science & Technology (MUST), Azad Kashmir, Mirpur, 10250, Pakistan; Butt F.M., Department of Electrical Engineering, University of Azad Jammu and Kashmir, Azad Kashmir, Muzaffarabad, 13100, Pakistan; Ellahi M., Department of Electrical Engineering, The Superior University, Punjab, Lahore, 54000, Pakistan; Ali N., Department of Software Engineering, Mirpur University of Science and Technology (MUST), Azad Kashmir, Mirpur, 10250, Pakistan; Zhassulan O., Department of Special Education, Abai Kazakh National Pedagogical University, Almaty, 050010, Kazakhstan; Mohamed H.G., Department of Electrical Engineering, College of Engineering, Princess Nourah Bint Abdulrahman University, P.O. Box 84428, Riyadh, 11671, Saudi Arabia"
"Shahzad, H.M. (58062317400); Bhatti, Sohail Masood (56730176600); Jaffar, Arfan (26654126000); Akram, Sheeraz (56199595000); Alhajlah, Mousa (57976779200); Mahmood, Awais (36727690700)"	Hybrid Facial Emotion Recognition Using CNN-Based Features	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159270642&doi=10.3390%2fapp13095572&partnerID=40&md5=bfa711b1efd799e2e887e029038914fe	"Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan; Intelligent Data Visual Computing Research (IDVCR), Lahore, 54000, Pakistan; Information Systems Department, College of Computer and Information Sciences, Imam Mohammad Ibn Saud Islamic University (IMSIU), Riyadh, 12571, Saudi Arabia; Computer Science and Information Systems Department, Applied Computer Science College, King Saud University, Riyadh, 12571, Saudi Arabia"	"Shahzad H.M., Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, 54000, Pakistan; Bhatti S.M., Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, 54000, Pakistan; Jaffar A., Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, 54000, Pakistan; Akram S., Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, 54000, Pakistan, Information Systems Department, College of Computer and Information Sciences, Imam Mohammad Ibn Saud Islamic University (IMSIU), Riyadh, 12571, Saudi Arabia; Alhajlah M., Computer Science and Information Systems Department, Applied Computer Science College, King Saud University, Riyadh, 12571, Saudi Arabia; Mahmood A., Computer Science and Information Systems Department, Applied Computer Science College, King Saud University, Riyadh, 12571, Saudi Arabia"
"Alghamdi, Ahmed M. (57195754580); Hamid, Khalid (57702518800); Iqbal, Muhammad Waseem (57194948912); Usman Ashraf, M. (57203054223); Alshahrani, Abdullah (57209426192); Alshamrani, Adel (38560912200)"	Topological Evaluation of Certain Computer Networks by Contraharmonic-Quadratic Indices	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141896815&doi=10.32604%2fcmc.2023.033976&partnerID=40&md5=27e4b6d2fef900b50be7efe2c585baf2	"Department of Software Engineering, College of Computer Science and Engineering, University of Jeddah, Jeddah, 21493, Saudi Arabia; Department of Computer Science, Superior University, Lahore, 54000, Pakistan; Department of Software Engineering, Superior University, Lahore, 54000, Pakistan; Department of Computer Science, GC Women University, Sialkot, 53310, Pakistan; Department of Computer Science and Artificial Intelligence, College of Computer Science and Engineering, University of Jeddah, Jeddah, 21493, Saudi Arabia; Department of Cybersecurity, College of Computer Science and Engineering, University of Jeddah, Jeddah, 21493, Saudi Arabia"	"Alghamdi A.M., Department of Software Engineering, College of Computer Science and Engineering, University of Jeddah, Jeddah, 21493, Saudi Arabia; Hamid K., Department of Computer Science, Superior University, Lahore, 54000, Pakistan; Iqbal M.W., Department of Software Engineering, Superior University, Lahore, 54000, Pakistan; Usman Ashraf M., Department of Computer Science, GC Women University, Sialkot, 53310, Pakistan; Alshahrani A., Department of Computer Science and Artificial Intelligence, College of Computer Science and Engineering, University of Jeddah, Jeddah, 21493, Saudi Arabia; Alshamrani A., Department of Cybersecurity, College of Computer Science and Engineering, University of Jeddah, Jeddah, 21493, Saudi Arabia"
"Naseer, Iftikhar (57220188741); Masood, Tehreem (58429195500); Akram, Sheeraz (56199595000); Jaffar, Arfan (26654126000); Rashid, Muhammad (57221707362); Iqbal, Muhammad Amjad (57213578044)"	Lung Cancer Detection Using Modified AlexNet Architecture and Support Vector Machine	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139784350&doi=10.32604%2fcmc.2023.032927&partnerID=40&md5=d7d69ecd87f63ce27133d30d8e58d0d9	"Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan; Department of Computer Science, National University of Technology, Islamabad, 45000, Pakistan; Faculty of IT, University of Central Punjab, Lahore, 54100, Pakistan"	"Naseer I., Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan; Masood T., Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan; Akram S., Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan; Jaffar A., Faculty of Computer Science and Information Technology, The Superior University, Lahore, 54000, Pakistan; Rashid M., Department of Computer Science, National University of Technology, Islamabad, 45000, Pakistan; Iqbal M.A., Faculty of IT, University of Central Punjab, Lahore, 54100, Pakistan"
"Noor, Shah (58244088600); Bazai, Sibghat Ullah (57194788948); Ghafoor, Muhammad Imran (57468303900); Marjan, Shah (57831245400); Akram, Saira (58243436900); Ali, Fatima (38961085200)"	Generative Adversarial Networks for Anomaly Detection: A Systematic Literature Review	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158950945&doi=10.1109%2fiCoMET57998.2023.10099175&partnerID=40&md5=e15677bc44fb941fa6b4253c1c8c7e1c	"Balochistan University of Information Technology Engineering and Management Sciences (BUITEMS), Dept. Computer Science, Quetta, Pakistan; Pakistan Television Corporation, Dept. of Electrical Engineering, Superior University, Lahore, Pakistan; Balochistan University of Information Technology Engineering, and Management Sciences (BUITEMS), Dept. of Software Engineering, Quetta, Pakistan; Balochistan University of Information Technology Engineering, and Management Sciences (BUITEMS), Dept. of Computer Engineering, Quetta, Pakistan"	"Noor S., Balochistan University of Information Technology Engineering and Management Sciences (BUITEMS), Dept. Computer Science, Quetta, Pakistan; Bazai S.U., Balochistan University of Information Technology Engineering and Management Sciences (BUITEMS), Dept. Computer Science, Quetta, Pakistan; Ghafoor M.I., Pakistan Television Corporation, Dept. of Electrical Engineering, Superior University, Lahore, Pakistan; Marjan S., Balochistan University of Information Technology Engineering, and Management Sciences (BUITEMS), Dept. of Software Engineering, Quetta, Pakistan; Akram S., Balochistan University of Information Technology Engineering, and Management Sciences (BUITEMS), Dept. of Computer Engineering, Quetta, Pakistan; Ali F., Balochistan University of Information Technology Engineering, and Management Sciences (BUITEMS), Dept. of Computer Engineering, Quetta, Pakistan"
"Iqbal, Muhammad Waseem (57194948912); Shahzad, Syed Khuram (35732008400); Aslam, Muhammad Waseem (58705143800); Rana, Toqir A. (57188758524); Arif, Muhammad (56452459100)"	Addressing Gestures for One-Handed Mobile Interaction Techniques	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177530195&doi=10.1201%2f9781003190301-11&partnerID=40&md5=c33ba9403ec6f826be16acd3457d7ab6	"Superior University, Lahore, Pakistan; University of Management and Technology, Lahore, Pakistan"	"Iqbal M.W., Superior University, Lahore, Pakistan; Shahzad S.K., University of Management and Technology, Lahore, Pakistan; Aslam M.W., Superior University, Lahore, Pakistan; Rana T.A., Superior University, Lahore, Pakistan; Arif M., Superior University, Lahore, Pakistan"
"Hamid, Khalid (57702518800); Iqbal, Muhammad Waseem (57194948912); Ashraf, Muhammad Usman (57203054223); Alghamdi, Ahmed Mohammed (57195754580); Bahaddad, Adel A. (56922260800); Almarhabi, Khalid Ali (57204803888)"	Optimized Evaluation of Mobile Base Station by Modern Topological Invariants	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139049620&doi=10.32604%2fcmc.2023.032271&partnerID=40&md5=6103a66251011f3dc6b839189cfdb22a	"Department of Computer Science, Superior University, Lahore, 54000, Pakistan; Department of Software Engineering, Superior University, Lahore, 54000, Pakistan; Department of Computer Science, GC Women University, Sialkot, 53310, Pakistan; Department of Software Engineering, College of Computer Science and Engineering, University of Jeddah, 21493, Saudi Arabia; Department of Information System, Faculty of Computing and Information Technology, King Abdulaziz University, Jeddah, 21589, Saudi Arabia; Department of Computer Science, College of Computing in Al-Qunfudah, Umm Al-Qura University, Makkah, 24381, Saudi Arabia"	"Hamid K., Department of Computer Science, Superior University, Lahore, 54000, Pakistan; Iqbal M.W., Department of Software Engineering, Superior University, Lahore, 54000, Pakistan; Ashraf M.U., Department of Computer Science, GC Women University, Sialkot, 53310, Pakistan; Alghamdi A.M., Department of Software Engineering, College of Computer Science and Engineering, University of Jeddah, 21493, Saudi Arabia; Bahaddad A.A., Department of Information System, Faculty of Computing and Information Technology, King Abdulaziz University, Jeddah, 21589, Saudi Arabia; Almarhabi K.A., Department of Computer Science, College of Computing in Al-Qunfudah, Umm Al-Qura University, Makkah, 24381, Saudi Arabia"
"Mohsin, Muhammad (58253973800)"	High-performance work systems and future time perspective mediation through two lenses courage and well-being: testing a serial mediation mechanism	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149027113&doi=10.1108%2fK-04-2022-0621&partnerID=40&md5=cc5daa2be7d80b04244edba9fb23c598	"Faculty of Business and Management Sciences, Superior University, Lahore, Pakistan"	"Mohsin M., Faculty of Business and Management Sciences, Superior University, Lahore, Pakistan"
"Hussain, Azhar (58276970400); Nisar, Qasim Ali (57196414030); Khan, Waqas (57214226927); Niazi, Umair Imran (58080605000); Malik, Maida (58250249600)"	When and how big data analytics and work practices impact on financial performance: an intellectual capital perspective from banking industry	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159334365&doi=10.1108%2fK-11-2022-1623&partnerID=40&md5=13fbf1b880ac24694ca13a0ba786bb1e	"Department of Business and Management Sciences, Superior University, Lahore, Pakistan; Department of Finance, Government College University Lahore, Lahore, Pakistan; Business School, National University of Sciences and Technology, Islamabad, Pakistan"	"Hussain A., Department of Business and Management Sciences, Superior University, Lahore, Pakistan; Nisar Q.A., Department of Business and Management Sciences, Superior University, Lahore, Pakistan; Khan W., Department of Finance, Government College University Lahore, Lahore, Pakistan; Niazi U.I., Department of Business and Management Sciences, Superior University, Lahore, Pakistan; Malik M., Business School, National University of Sciences and Technology, Islamabad, Pakistan"
"Khan, Hamayun (57208213683); Din, Irfan Ud (55804793300); Ali, Arshad (57204889396); Alshmrany, Sami (57216829555)"	Energy-Efficient Scheduling Based on Task Migration Policy Using DPM for Homogeneous MPSoCs	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139065885&doi=10.32604%2fcmc.2023.031223&partnerID=40&md5=55fff0eba9134296c0bc77dbbe5fc918	"Department of Electrical Engineering, Faculty of Engineering & Technology Superior University, Lahore, 54000, Pakistan; Department of Computer Science, Faculty of Computer Science &, IT Superior University, Lahore, 54000, Pakistan; Faculty of Computer and Information Systems, Islamic University of Madinah, Al Madinah Al Munawarah, 42351, Saudi Arabia"	"Khan H., Department of Electrical Engineering, Faculty of Engineering & Technology Superior University, Lahore, 54000, Pakistan; Din I.U., Department of Computer Science, Faculty of Computer Science &, IT Superior University, Lahore, 54000, Pakistan; Ali A., Faculty of Computer and Information Systems, Islamic University of Madinah, Al Madinah Al Munawarah, 42351, Saudi Arabia; Alshmrany S., Faculty of Computer and Information Systems, Islamic University of Madinah, Al Madinah Al Munawarah, 42351, Saudi Arabia"
"Ahmad, Bilal (57211588325); Bilal, Saba (57482243100)"	Does fear of COVID-19 undermine career optimism? A time-lagged quantitative inquiry of non-managerial employees	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126049100&doi=10.1108%2fK-10-2021-1036&partnerID=40&md5=d981e5eb39a6086b5eddfab72a717a52	"Superior University, Lahore, Pakistan; University of the Punjab, Lahore, Pakistan"	"Ahmad B., Superior University, Lahore, Pakistan; Bilal S., University of the Punjab, Lahore, Pakistan"
"Shahzad, H.M. (58062317400); Bhatti, Sohail Masood (56730176600); Jaffar, Arfan (26654126000); Rashid, Muhammad (57221707362); Akram, Sheeraz (56199595000)"	Multi-Modal CNN Features Fusion for Emotion Recognition: A Modified Xception Model	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169680887&doi=10.1109%2fACCESS.2023.3310428&partnerID=40&md5=b88b0af69c62aa4f2518c20b6b24d431	"Superior University, Faculty of Computer Science and Information Technology, Lahore, 55150, Pakistan; Intelligent Data Visual Computing Research (IDVCR), Lahore, 55150, Pakistan; National University of Technology, Department of Computer Science, Islamabad, 45000, Pakistan; Imam Mohammad Ibn Saud Islamic University (IMSIU), College of Computer and Information Sciences, Information Systems Department, Riyadh, 12571, Saudi Arabia"	"Shahzad H.M., Superior University, Faculty of Computer Science and Information Technology, Lahore, 55150, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, 55150, Pakistan; Bhatti S.M., Superior University, Faculty of Computer Science and Information Technology, Lahore, 55150, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, 55150, Pakistan; Jaffar A., Superior University, Faculty of Computer Science and Information Technology, Lahore, 55150, Pakistan, National University of Technology, Department of Computer Science, Islamabad, 45000, Pakistan; Rashid M., National University of Technology, Department of Computer Science, Islamabad, 45000, Pakistan; Akram S., Superior University, Faculty of Computer Science and Information Technology, Lahore, 55150, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, 55150, Pakistan, Imam Mohammad Ibn Saud Islamic University (IMSIU), College of Computer and Information Sciences, Information Systems Department, Riyadh, 12571, Saudi Arabia"
"Ma, Liangze (58047081300); Umair Ashraf, Rana (57200152226); Ahtisham ul Haq, Muhammad (58046430400); Fan, Xianhua (58046761900)"	Hurdles on the Way to Sustainable Development in the Education Sector of China	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145924179&doi=10.3390%2fsu15010217&partnerID=40&md5=7787e33e194bb2f268d798347209f558	"Faculty of International Tourism and Management, Universidade da Cidade de Macau, 999078, Macao; Department of Management and Information Technology, Faculty of Economic Sciences, University of Warsaw, Warsaw, 00-927, Poland; Faculty of Business Administration, The Superior University, Lahore, 54000, Pakistan; School of Economics and Management, China University of Geosciences, Wuhan, 430074, China"	"Ma L., Faculty of International Tourism and Management, Universidade da Cidade de Macau, 999078, Macao; Umair Ashraf R., Department of Management and Information Technology, Faculty of Economic Sciences, University of Warsaw, Warsaw, 00-927, Poland; Ahtisham ul Haq M., Faculty of Business Administration, The Superior University, Lahore, 54000, Pakistan; Fan X., School of Economics and Management, China University of Geosciences, Wuhan, 430074, China"
